Workshop,Museums,Disovery,Heritage,Relaxing,Marine Life,Theme parks,Landmarks,Wildlife,Tradition,Shows,Adventure,Educational,Galleries,Icons,Thrill,Food,Experience,Outdoor sports,Nature,History,Scenic,Explore,Games,Entertainment,Culture,Animals,Arts,title,id
0.14584757387638092,0.1343209147453308,0.3219226598739624,0.37986037135124207,0.18897776305675507,0.3314721882343292,0.07490824908018112,0.5385275483131409,0.23416975140571594,0.1777794063091278,0.7068314552307129,0.48216676712036133,0.18801286816596985,0.36265817284584045,0.5792970061302185,0.42484259605407715,0.09091213345527649,0.6963945031166077,0.24657535552978516,0.25128594040870667,0.39991575479507446,0.7096338868141174,0.5932335257530212,0.18896055221557617,0.8940405249595642,0.9306432604789734,0.19884400069713593,0.5755733251571655,Marina Bay Sands Skypark Observation Deck,10
0.07492297142744064,0.05259303003549576,0.42085662484169006,0.3795277774333954,0.0023469203151762486,0.08124059438705444,0.10309083014726639,0.5660110116004944,0.1592131108045578,0.2543892562389374,0.4367404878139496,0.8011224865913391,0.06098860502243042,0.29511138796806335,0.4514978528022766,0.8817424178123474,0.016097260639071465,0.8297107815742493,0.9376451969146729,0.3585776388645172,0.6557007431983948,0.9435486793518066,0.7078233957290649,0.40894103050231934,0.9466549754142761,0.8336617946624756,0.0594896636903286,0.4223622679710388,Skyline Luge Singapore Ticket,11
0.1261933147907257,0.002510449383407831,0.1037113219499588,0.3656359314918518,0.0939413458108902,0.24904660880565643,0.022496595978736877,0.3436962962150574,0.16233377158641815,0.08692187815904617,0.09769007563591003,0.5632590055465698,0.3500245213508606,0.20215864479541779,0.2815811336040497,0.28929418325424194,0.0012769931927323341,0.6049387454986572,0.0015898363199084997,0.07467684149742126,0.07506196200847626,0.2807198166847229,0.5332059264183044,0.22380201518535614,0.8501164317131042,0.4360179007053375,0.04728605970740318,0.12404640018939972,Kiztopia Ticket in Singapore (Marina Square),12
0.07053859531879425,0.14395593106746674,0.11525938659906387,0.22993576526641846,0.024241937324404716,0.0018729198491200805,0.42183053493499756,0.05607924237847328,0.07141001522541046,0.10234285145998001,0.21662989258766174,0.5858996510505676,0.6177678108215332,0.04427772015333176,0.2064693719148636,0.1719045639038086,0.004556492902338505,0.7843731045722961,0.03635777160525322,0.7980007529258728,0.2988974452018738,0.7178693413734436,0.4494689702987671,0.03848538175225258,0.8609753847122192,0.5657176375389099,0.3634294271469116,0.19383330643177032,River Wonders Singapore Ticket,13
0.06612516939640045,0.031501613557338715,0.21923798322677612,0.09762045741081238,0.0007908501429483294,0.006933172699064016,0.0008031116449274123,0.13069622218608856,0.004014396108686924,0.04268260672688484,0.32543718814849854,0.2983660399913788,0.7423829436302185,0.12329377233982086,0.49110665917396545,0.00538202840834856,0.0020906170830130577,0.46650272607803345,0.0015557620208710432,0.08597839623689651,0.1307862251996994,0.3687736988067627,0.2509728670120239,0.008339821361005306,0.9464743137359619,0.6447542309761047,0.021550185978412628,0.6043577790260315,Matilda The Musical in Singapore,14
0.0064845927990973,0.002299875020980835,0.1997118890285492,0.205685555934906,0.3003292977809906,0.04896695539355278,0.0010005715303122997,0.04231634736061096,0.28417229652404785,0.043782368302345276,0.1204146072268486,0.3984544277191162,0.38826727867126465,0.019385477527976036,0.07906776666641235,0.1438586264848709,0.004240499343723059,0.893082320690155,0.009107589721679688,0.5273402333259583,0.027448885142803192,0.38073503971099854,0.5806803703308105,0.019127022475004196,0.836467444896698,0.22507977485656738,0.3160663843154907,0.21785588562488556,Bird Paradise Ticket in Singapore,15
0.31214308738708496,0.21711365878582,0.24823781847953796,0.49158668518066406,0.09346996247768402,0.23908160626888275,0.29023146629333496,0.3479432761669159,0.14774054288864136,0.21197956800460815,0.7062385082244873,0.9456382393836975,0.2993791699409485,0.2798888087272644,0.5226949453353882,0.40086403489112854,0.0457787849009037,0.7989198565483093,0.15469291806221008,0.3511495292186737,0.48583364486694336,0.8060848712921143,0.716516375541687,0.19441507756710052,0.9347061514854431,0.8516467809677124,0.20751553773880005,0.7445908188819885,Wings of Time Show Ticket in Singapore,16
0.11484836786985397,0.06814377009868622,0.19344821572303772,0.23296989500522614,0.04479018598794937,0.8061404228210449,0.9228160977363586,0.3914671540260315,0.6962057948112488,0.08579618483781815,0.2079247534275055,0.9813296794891357,0.29007166624069214,0.33613842725753784,0.5623554587364197,0.9451508522033691,0.013091879896819592,0.7717165350914001,0.717341959476471,0.932432234287262,0.33553972840309143,0.6749981045722961,0.766505777835846,0.30291128158569336,0.9709793925285339,0.8030715584754944,0.7532593607902527,0.42960023880004883,Adventure Cove Waterpark Ticket in Singapore,17
0.21787461638450623,0.07591874897480011,0.1854531615972519,0.3038141131401062,0.40182170271873474,0.17576314508914948,0.03274080157279968,0.3717358708381653,0.724385678768158,0.20342443883419037,0.23166383802890778,0.7147944569587708,0.13753728568553925,0.23543715476989746,0.4668274223804474,0.4189320206642151,0.10593394190073013,0.9132072329521179,0.07729107141494751,0.9875003695487976,0.3932715356349945,0.7090579271316528,0.8992816209793091,0.14582815766334534,0.950060248374939,0.64247727394104,0.40839168429374695,0.2810516059398651,Jewel Changi Airport Attraction Ticket in Singapore,18
0.04587811231613159,0.006282281596213579,0.39873597025871277,0.08356452733278275,0.32299691438674927,0.06727021187543869,0.057560425251722336,0.11858832836151123,0.35867422819137573,0.25036486983299255,0.03539104014635086,0.32402825355529785,0.15971063077449799,0.01839532144367695,0.3940331041812897,0.3434334993362427,0.002457588678225875,0.659636378288269,0.03252091631293297,0.2665720582008362,0.3953045606613159,0.7333583235740662,0.6746588349342346,0.006626075599342585,0.3903682827949524,0.01921812817454338,0.5266509652137756,0.007988895289599895,Klook Pass Singapore - Mandai Pass,19
0.06685450673103333,0.016359619796276093,0.03268372640013695,0.12376350164413452,0.1288597732782364,0.08968383073806763,0.0020893923938274384,0.07455528527498245,0.048446908593177795,0.014736120589077473,0.03302063047885895,0.30835357308387756,0.08905341476202011,0.05523204803466797,0.4665253460407257,0.12452519685029984,0.06437921524047852,0.36122557520866394,0.008291533216834068,0.0546206571161747,0.014201078563928604,0.13382360339164734,0.35163357853889465,0.03374561667442322,0.20695513486862183,0.3523935079574585,0.009047298692166805,0.1899399608373642,Museum of Ice Cream Singapore,20
0.3478389382362366,0.009990100748836994,0.38512691855430603,0.3986368179321289,0.1564922034740448,0.5068678259849548,0.015602699480950832,0.501258909702301,0.6295761466026306,0.08965911716222763,0.40992775559425354,0.863723874092102,0.20793363451957703,0.0775284543633461,0.7356197834014893,0.6454752087593079,0.03357963263988495,0.6935293674468994,0.0010023257927969098,0.17201004922389984,0.4280112087726593,0.822270393371582,0.7187210321426392,0.44602617621421814,0.8772876858711243,0.5491914749145508,0.2704117000102997,0.12175562977790833,SkyPark Ticket by Kiztopia Singapore,21
0.2523018717765808,0.014629353769123554,0.43840596079826355,0.37829530239105225,0.007023588288575411,0.3840218782424927,0.7388450503349304,0.5370001792907715,0.3696191608905792,0.2850230634212494,0.3081457316875458,0.9179267287254333,0.46359530091285706,0.23646198213100433,0.756110429763794,0.8065998554229736,0.01914283260703087,0.8786377906799316,0.001023126533254981,0.11342114210128784,0.6011393666267395,0.6683992743492126,0.8200778961181641,0.8460699915885925,0.9751059412956238,0.8230893611907959,0.15577316284179688,0.19059909880161285,SuperPark Ticket in Singapore,22
0.3709588050842285,0.38598042726516724,0.47952935099601746,0.44178691506385803,0.007536268327385187,0.4295211732387543,0.010704509913921356,0.5197196006774902,0.2994917929172516,0.026693714782595634,0.6380833387374878,0.5596691966056824,0.36012110114097595,0.5253785252571106,0.5838971138000488,0.6269670128822327,0.0935710221529007,0.7303694486618042,0.0891651138663292,0.5300796627998352,0.5261058807373047,0.6336584687232971,0.7715776562690735,0.24591802060604095,0.9478379487991333,0.9266060590744019,0.2920478582382202,0.7109631896018982,Kumar Uncut at Sands Theatre in Singapore,23
0.25801727175712585,0.1387559026479721,0.09371127933263779,0.6018685102462769,0.011988097801804543,0.02833464741706848,0.00045441355905495584,0.9044404029846191,0.03105049766600132,0.003030751133337617,0.6467922925949097,0.11962034553289413,0.7391015291213989,0.2179219126701355,0.6641296148300171,0.3405362367630005,0.012914967723190784,0.6349049210548401,0.015422908589243889,0.016622092574834824,0.9015005826950073,0.5967744588851929,0.5980210304260254,0.08701428025960922,0.8658207654953003,0.9416276812553406,0.023908458650112152,0.8075103759765625,"Hamilton Singapore at Sands Theatre, Marina Bay Sands",24
0.20566727221012115,0.004907627124339342,0.3416152596473694,0.10428859293460846,0.21426044404506683,0.16310298442840576,0.9542360305786133,0.10540483891963959,0.16204077005386353,0.22841942310333252,0.18547257781028748,0.7148504853248596,0.14439678192138672,0.044415153563022614,0.49959462881088257,0.17117467522621155,0.0072537981905043125,0.7346065044403076,0.04501734673976898,0.07855810970067978,0.3882637321949005,0.5954412817955017,0.6821298599243164,0.059460267424583435,0.7511414289474487,0.2371424287557602,0.20347945392131805,0.09207139909267426,Resorts World Sentosa (Singapore) Pass,25
0.06708181649446487,0.19800116121768951,0.10609918087720871,0.09620600938796997,0.005951256491243839,0.0412612147629261,0.13825635612010956,0.1742399036884308,0.015482191927731037,0.041055500507354736,0.13306990265846252,0.24279293417930603,0.038234643638134,0.14773762226104736,0.23186680674552917,0.24278512597084045,0.0054454803466796875,0.6295266151428223,0.08949445188045502,0.029322326183319092,0.7153438925743103,0.3278867304325104,0.42661386728286743,0.07446999102830887,0.8802260756492615,0.4936069846153259,0.03653208166360855,0.09464918822050095,Madame Tussauds Singapore Ticket,26
0.11363929510116577,0.016566041857004166,0.37990185618400574,0.3875162601470947,0.1919224113225937,0.3320308029651642,0.005300168879330158,0.5396111011505127,0.265982985496521,0.10436253994703293,0.7463157773017883,0.6235578060150146,0.9011939167976379,0.014910549856722355,0.6049783229827881,0.37363529205322266,0.011734500527381897,0.7504309415817261,0.01257575023919344,0.22523076832294464,0.322834312915802,0.8543639779090881,0.7563728094100952,0.06128780171275139,0.5955547094345093,0.8002742528915405,0.1102205216884613,0.07783268392086029,"Science Centre Singapore, Omni Theatre, KidsSTOP Ticket",27
0.3030296564102173,0.52354896068573,0.9242327213287354,0.7144227027893066,0.3977315127849579,0.7548694014549255,0.008090735413134098,0.8266251087188721,0.7984122633934021,0.3620895445346832,0.5993891954421997,0.6769813895225525,0.7940871119499207,0.772587776184082,0.8156055212020874,0.4106316864490509,0.07425718009471893,0.7245903611183167,0.07816234976053238,0.5824570059776306,0.403849333524704,0.7728491425514221,0.920020341873169,0.26159217953681946,0.7356393933296204,0.9170093536376953,0.7757176160812378,0.7477941513061523,National Gallery Singapore Ticket,28
0.2003568410873413,0.21340663731098175,0.038091447204351425,0.23555195331573486,0.0007469592965207994,0.04126964136958122,0.019229773432016373,0.4340193569660187,0.01716812141239643,0.03802899643778801,0.7580091953277588,0.10085727274417877,0.3820943832397461,0.47666406631469727,0.7424808144569397,0.8585377931594849,0.013310273177921772,0.39959394931793213,0.06906697154045105,0.0386340394616127,0.29906165599823,0.33094078302383423,0.48910728096961975,0.10610038042068481,0.9753291010856628,0.929377019405365,0.04117083176970482,0.8585608005523682,Miss Saigon Musical at Sands Theatre in Singapore,29
0.07475857436656952,0.8123288750648499,0.33281058073043823,0.5811931490898132,0.07022710144519806,0.1852349489927292,0.0010885263327509165,0.288077712059021,0.10479269176721573,0.22681282460689545,0.21532198786735535,0.28690433502197266,0.5049436092376709,0.7370734214782715,0.4821379780769348,0.1187918484210968,0.0447390191257,0.617473304271698,0.01486856210976839,0.16966168582439423,0.669571578502655,0.5131034851074219,0.740409791469574,0.08347869664430618,0.19927051663398743,0.7358499765396118,0.1519559919834137,0.16987188160419464,National Museum of Singapore Ticket,30
0.23409421741962433,0.17616598308086395,0.4712829887866974,0.44629332423210144,0.014553715474903584,0.5118944644927979,0.3563816547393799,0.42460644245147705,0.48143449425697327,0.2704310119152069,0.3947157561779022,0.7653286457061768,0.17221267521381378,0.3830116391181946,0.7621663212776184,0.8632075786590576,0.12145745754241943,0.8135252594947815,0.299947589635849,0.31533828377723694,0.5745128989219666,0.7019880414009094,0.8172032833099365,0.24984918534755707,0.822055459022522,0.642524778842926,0.36533692479133606,0.48706117272377014,Fun Discovery Pass at Sentosa,31
0.23263870179653168,0.020443301647901535,0.7722986936569214,0.5761510729789734,0.3746575713157654,0.6137266755104065,0.8746883869171143,0.6153371334075928,0.48446762561798096,0.22621002793312073,0.2791369557380676,0.821181058883667,0.25996169447898865,0.44582754373550415,0.770674467086792,0.9216561913490295,0.013963579200208187,0.8693668246269226,0.09615585207939148,0.4239533543586731,0.4493415653705597,0.7917080521583557,0.6795568466186523,0.5047081708908081,0.9564875960350037,0.8809676170349121,0.24885930120944977,0.45095205307006836,Wild Wild Wet Ticket in Singapore,32
0.14418980479240417,0.03680191934108734,0.19194194674491882,0.397737056016922,0.08890410512685776,0.28620728850364685,0.004660874605178833,0.3428371846675873,0.2477453052997589,0.03238119184970856,0.5846400260925293,0.34659430384635925,0.188694030046463,0.43804386258125305,0.7451837062835693,0.29590147733688354,0.11191069334745407,0.6424961090087891,0.06711445748806,0.27288955450057983,0.19939471781253815,0.7929059267044067,0.6657905578613281,0.11403670907020569,0.9342471957206726,0.8853254914283752,0.21902748942375183,0.5785486102104187,Cathay Cineplexes Singapore Digital Everyday Movie Voucher or Medium Popcorn Combo Voucher,33
0.16669097542762756,0.017970412969589233,0.28728899359703064,0.2355593889951706,0.026056557893753052,0.33159688115119934,0.08707591891288757,0.3020087778568268,0.3840850591659546,0.029876714572310448,0.626011312007904,0.7925325632095337,0.2579163908958435,0.12493723630905151,0.7187767624855042,0.67616868019104,0.014047527685761452,0.8394993543624878,0.15001696348190308,0.10747064650058746,0.2673659026622772,0.8186928033828735,0.8330021500587463,0.42700910568237305,0.9520998597145081,0.7973998188972473,0.2236405462026596,0.2311040610074997,Kiztopia Club Ticket at Jewel Changi Airport,34
0.15030068159103394,0.18755047023296356,0.5616371035575867,0.907934844493866,0.448758989572525,0.2178737223148346,0.009443091228604317,0.7034991979598999,0.26405245065689087,0.5057198405265808,0.602408766746521,0.4917164146900177,0.31686046719551086,0.5227190256118774,0.6959370374679565,0.5479691624641418,0.592738687992096,0.9385351538658142,0.19963183999061584,0.25671452283859253,0.8427406549453735,0.8570876717567444,0.7892205119132996,0.20548519492149353,0.5609259605407715,0.9115937352180481,0.16735593974590302,0.6523058414459229,Raffles Boutique Signature Souvenirs,35
0.17212265729904175,0.15487633645534515,0.18266065418720245,0.2501785457134247,0.014385072514414787,0.19976843893527985,0.12077149003744125,0.436107337474823,0.24450096487998962,0.022067975252866745,0.2651800215244293,0.5364118218421936,0.10390828549861908,0.29951339960098267,0.4854103922843933,0.355167031288147,0.006680838298052549,0.9673699140548706,0.01594368927180767,0.07558954507112503,0.12456462532281876,0.5248860716819763,0.5408704876899719,0.23629271984100342,0.6589958667755127,0.7685123682022095,0.0369977131485939,0.5160219073295593,iFly Singapore,36
0.016055483371019363,0.0022510432172566652,0.009224041365087032,0.00354120135307312,0.20842711627483368,0.005726061295717955,0.06504983454942703,0.0036527833435684443,0.8309296369552612,0.018460052087903023,0.09465276449918747,0.7139338850975037,0.02627231366932392,0.013761486858129501,0.1628597527742386,0.026426775380969048,0.034344904124736786,0.7546929717063904,0.24157291650772095,0.45672038197517395,0.0980307087302208,0.06246680021286011,0.6944762468338013,0.3209010064601898,0.9139775037765503,0.3455347716808319,0.10678103566169739,0.1295168399810791,Kiztopia Ticket in Singapore (Punggol),37
0.02615615539252758,0.00954395066946745,0.024023812264204025,0.02934408001601696,0.0006141083431430161,0.015345796942710876,0.9094885587692261,0.028672102838754654,0.021761372685432434,0.018045224249362946,0.1117272600531578,0.8145792484283447,0.10024097561836243,0.0558687224984169,0.04270685464143753,0.2499895691871643,0.004460421856492758,0.7129309773445129,0.1019258201122284,0.10298393666744232,0.09148215502500534,0.13672159612178802,0.06634306162595749,0.28383907675743103,0.8932163119316101,0.33120104670524597,0.04661712050437927,0.21926793456077576,Sentosa 4D Adventureland Ticket,38
0.12212678790092468,0.006781179457902908,0.28358277678489685,0.31591951847076416,0.0018860973650589585,0.358818382024765,0.01534291822463274,0.2425839900970459,0.03674127906560898,0.11831054836511612,0.1345524936914444,0.8724004626274109,0.13663236796855927,0.08683030307292938,0.37750011682510376,0.5319147706031799,0.0015597585588693619,0.7850687503814697,0.004544294439256191,0.04579033702611923,0.07299245148897171,0.4207625687122345,0.8702000379562378,0.5454187989234924,0.859124481678009,0.39304104447364807,0.035752542316913605,0.021699106320738792,Kiztopia Ticket in Singapore (Woodleigh),39
0.10170377790927887,0.0034464283380657434,0.32155677676200867,0.16612374782562256,0.027908645570278168,0.04425736144185066,0.008232229389250278,0.09605751186609268,0.08705845475196838,0.11321921646595001,0.014390703290700912,0.30613836646080017,0.07183206081390381,0.03738357499241829,0.7360900640487671,0.4145145118236542,0.0034433798864483833,0.6334120631217957,0.010286862961947918,0.15843023359775543,0.4706985056400299,0.761064887046814,0.524808406829834,0.15626296401023865,0.9905723929405212,0.6874898672103882,0.08439523726701736,0.5626316666603088,Bouncetopia by Kiztopia (Vivocity),40
0.2084561586380005,0.06018967553973198,0.3843980133533478,0.47832563519477844,0.8527881503105164,0.2082340121269226,0.012535672634840012,0.5001693367958069,0.2691558003425598,0.1850692182779312,0.4377797245979309,0.8371714353561401,0.4430961012840271,0.33572909235954285,0.5574808120727539,0.6327196359634399,0.03060142695903778,0.7471112012863159,0.04280640184879303,0.3568635880947113,0.4123234748840332,0.8008725643157959,0.807013213634491,0.48177722096443176,0.8149805665016174,0.9222040772438049,0.17745749652385712,0.5142971277236938,Snow City Singapore Ticket,41
0.015615119598805904,0.03825439140200615,0.2413276582956314,0.4008682370185852,0.4806315004825592,0.07332316040992737,0.0072454954497516155,0.41644933819770813,0.05416224151849747,0.11394887417554855,0.24107445776462555,0.618242084980011,0.16929513216018677,0.09645768254995346,0.542354941368103,0.27039769291877747,0.8628641963005066,0.8146048784255981,0.04028397798538208,0.11941505968570709,0.24755755066871643,0.7072834968566895,0.7298648953437805,0.10079551488161087,0.6380245685577393,0.8953571319580078,0.0996309295296669,0.6382043957710266,165 Sky Dining by Singapore Flyer,42
0.002985245082527399,0.02572529762983322,0.017290160059928894,0.066142238676548,0.034650906920433044,0.04601854458451271,0.12184785306453705,0.07108523696660995,0.09946553409099579,0.024139024317264557,0.4473639726638794,0.3247699737548828,0.13765518367290497,0.020660867914557457,0.422065794467926,0.02515415847301483,0.03243984282016754,0.584160327911377,0.4130556583404541,0.4386086165904999,0.050402216613292694,0.7953051328659058,0.3114989101886749,0.1366574615240097,0.6853476762771606,0.7828856110572815,0.10442949831485748,0.29218316078186035,SkyHelix Sentosa Ticket in Singapore,43
0.24232807755470276,0.004284433554857969,0.04126880690455437,0.2616655230522156,0.0004081754304934293,0.041835442185401917,0.11472725868225098,0.1794591248035431,0.016849463805556297,0.05276138707995415,0.4904523193836212,0.5837833881378174,0.041539087891578674,0.09610676765441895,0.16517412662506104,0.1589372605085373,0.0006506857462227345,0.32935523986816406,0.12232960015535355,0.03806888312101364,0.03270593658089638,0.14392170310020447,0.21197271347045898,0.3458690345287323,0.8256632685661316,0.15052597224712372,0.0020460395608097315,0.010178135707974434,Bouncetopia by Kiztopia Ticket in Singapore (SAFRA CCK),44
0.7013195157051086,0.035503089427948,0.7821040749549866,0.8895645141601562,0.6911125183105469,0.5594589114189148,0.005130775738507509,0.8782471418380737,0.7776001691818237,0.08121062815189362,0.7935407757759094,0.7982452511787415,0.825602650642395,0.49812108278274536,0.9132651686668396,0.8250482082366943,0.03140716627240181,0.9562020301818848,0.06488434970378876,0.6776754260063171,0.7763371467590332,0.9002965688705444,0.8920259475708008,0.2782772183418274,0.9949478507041931,0.8313782811164856,0.7238892316818237,0.8313124775886536,Golden Village (GV) Multiplex Singapore Everyday Movie Tickets & Annual Pass,45
0.3005143105983734,0.016098203137516975,0.265421599149704,0.33930882811546326,0.060881759971380234,0.4959423542022705,0.01399602647870779,0.4685969948768616,0.4826521575450897,0.055317290127277374,0.34728512167930603,0.6212297677993774,0.9627428650856018,0.22498130798339844,0.8222387433052063,0.6362254023551941,0.009840348735451698,0.530421257019043,0.002370256930589676,0.28522542119026184,0.12794990837574005,0.9288957715034485,0.7283964157104492,0.41259026527404785,0.8933687210083008,0.800341010093689,0.1883419007062912,0.45690643787384033,Splash@Kidz Amaze SAFRA Punggol Ticket in Singapore,46
0.12283074855804443,0.012289819307625294,0.09106926620006561,0.12870165705680847,0.20291651785373688,0.02000141143798828,0.8590661287307739,0.15635323524475098,0.06138671189546585,0.14653363823890686,0.5312273502349854,0.455481618642807,0.12762948870658875,0.04880116507411003,0.38690778613090515,0.10352089256048203,0.021274276077747345,0.6462267637252808,0.07271671295166016,0.24609550833702087,0.21538078784942627,0.27443742752075195,0.41577965021133423,0.2680666148662567,0.9045490026473999,0.8682297468185425,0.17756743729114532,0.2936546206474304,Pororo Park Singapore Ticket,47
0.05407235398888588,0.01256953738629818,0.05690164864063263,0.006166096311062574,0.0015190617414191365,0.043392304331064224,0.056809201836586,0.016713416203856468,0.007844834588468075,0.0007471107528544962,0.16587314009666443,0.46670135855674744,0.038443855941295624,0.11995107680559158,0.239151731133461,0.16777393221855164,0.009818699210882187,0.36771705746650696,0.04720286652445793,0.0015382921556010842,0.007625667378306389,0.16209447383880615,0.845198392868042,0.11568915843963623,0.7121566534042358,0.22252899408340454,0.03884042054414749,0.1281343549489975,Kiztopia Ticket in Singapore (Jurong),48
0.04259948432445526,0.8679589033126831,0.31812819838523865,0.4259301722049713,0.021539274603128433,0.13243287801742554,0.0009880725992843509,0.6746781468391418,0.12279760837554932,0.32311397790908813,0.2917802035808563,0.226992666721344,0.6655197143554688,0.28930264711380005,0.463962584733963,0.2022964060306549,0.00867003109306097,0.7251263856887817,0.008222372271120548,0.947359561920166,0.5613815188407898,0.5971678495407104,0.7048811316490173,0.04426315426826477,0.014079617336392403,0.47282883524894714,0.331718772649765,0.12823311984539032,Lee Kong Chian Natural History Museum,49
